id	name	valenceClass	arousalClass
7276	ACCEDE07276	0	-1
7277	ACCEDE07277	0	0
7278	ACCEDE07278	0	1
7279	ACCEDE07279	0	1
7280	ACCEDE07280	1	1
7281	ACCEDE07281	1	1
7282	ACCEDE07282	1	-1
7283	ACCEDE07283	1	0
7284	ACCEDE07284	0	1
7285	ACCEDE07285	1	-1
7286	ACCEDE07286	1	-1
7287	ACCEDE07287	1	-1
7288	ACCEDE07288	1	1
7289	ACCEDE07289	0	1
7290	ACCEDE07290	0	0
7291	ACCEDE07291	1	-1
7292	ACCEDE07292	-1	-1
7293	ACCEDE07293	-1	-1
7294	ACCEDE07294	1	-1
7295	ACCEDE07295	-1	-1
7296	ACCEDE07296	0	-1
7297	ACCEDE07297	-1	-1
7298	ACCEDE07298	0	-1
7299	ACCEDE07299	1	0
7300	ACCEDE07300	1	-1
7301	ACCEDE07301	1	1
7302	ACCEDE07302	1	-1
7303	ACCEDE07303	1	0
7304	ACCEDE07304	0	-1
7305	ACCEDE07305	0	1
7306	ACCEDE07306	0	0
7307	ACCEDE07307	0	-1
7308	ACCEDE07308	0	-1
7309	ACCEDE07309	-1	-1
7310	ACCEDE07310	1	0
7311	ACCEDE07311	1	1
7312	ACCEDE07312	1	-1
7313	ACCEDE07313	1	-1
7314	ACCEDE07314	1	0
7315	ACCEDE07315	1	0
7316	ACCEDE07316	-1	-1
7317	ACCEDE07317	0	-1
7318	ACCEDE07318	1	-1
7319	ACCEDE07319	-1	0
7320	ACCEDE07320	1	-1
7321	ACCEDE07321	0	-1
7322	ACCEDE07322	1	-1
7323	ACCEDE07323	0	-1
7324	ACCEDE07324	1	-1
7325	ACCEDE07325	1	0
7326	ACCEDE07326	-1	1
7327	ACCEDE07327	0	1
7328	ACCEDE07328	-1	-1
7329	ACCEDE07329	-1	1
7330	ACCEDE07330	0	-1
7331	ACCEDE07331	-1	0
7332	ACCEDE07332	0	1
7333	ACCEDE07333	-1	1
7334	ACCEDE07334	1	-1
7335	ACCEDE07335	0	0
7336	ACCEDE07336	0	-1
7337	ACCEDE07337	1	-1
7338	ACCEDE07338	0	-1
7339	ACCEDE07339	-1	-1
7340	ACCEDE07340	-1	1
7341	ACCEDE07341	0	1
7342	ACCEDE07342	0	-1
7343	ACCEDE07343	0	1
7344	ACCEDE07344	1	1
7345	ACCEDE07345	0	0
7346	ACCEDE07346	-1	-1
7347	ACCEDE07347	0	1
7348	ACCEDE07348	-1	1
7349	ACCEDE07349	-1	1
7350	ACCEDE07350	0	-1
7351	ACCEDE07351	0	1
7352	ACCEDE07352	-1	1
7353	ACCEDE07353	-1	1
7354	ACCEDE07354	0	0
7355	ACCEDE07355	-1	1
7356	ACCEDE07356	0	1
7357	ACCEDE07357	-1	1
7358	ACCEDE07358	0	-1
7359	ACCEDE07359	-1	-1
7360	ACCEDE07360	-1	0
7361	ACCEDE07361	1	-1
7362	ACCEDE07362	-1	-1
7363	ACCEDE07363	0	-1
7364	ACCEDE07364	-1	-1
7365	ACCEDE07365	1	-1
7366	ACCEDE07366	0	-1
7367	ACCEDE07367	0	-1
7368	ACCEDE07368	-1	1
7369	ACCEDE07369	1	-1
7370	ACCEDE07370	1	-1
7371	ACCEDE07371	1	-1
7372	ACCEDE07372	1	-1
7373	ACCEDE07373	1	-1
7374	ACCEDE07374	1	1
7375	ACCEDE07375	1	-1
7376	ACCEDE07376	0	-1
7377	ACCEDE07377	-1	-1
7378	ACCEDE07378	1	-1
7379	ACCEDE07379	1	-1
7380	ACCEDE07380	0	-1
7381	ACCEDE07381	0	1
7382	ACCEDE07382	0	1
7383	ACCEDE07383	-1	-1
7384	ACCEDE07384	1	-1
7385	ACCEDE07385	1	-1
7386	ACCEDE07386	0	-1
7387	ACCEDE07387	0	-1
7388	ACCEDE07388	0	1
7389	ACCEDE07389	1	-1
7390	ACCEDE07390	1	-1
7391	ACCEDE07391	0	0
7392	ACCEDE07392	1	-1
7393	ACCEDE07393	1	-1
7394	ACCEDE07394	0	-1
7395	ACCEDE07395	0	1
7396	ACCEDE07396	1	-1
7397	ACCEDE07397	0	-1
7398	ACCEDE07398	0	-1
7399	ACCEDE07399	1	-1
7400	ACCEDE07400	1	-1
7401	ACCEDE07401	0	0
7402	ACCEDE07402	0	-1
7403	ACCEDE07403	0	-1
7404	ACCEDE07404	1	-1
7405	ACCEDE07405	0	0
7406	ACCEDE07406	1	1
7407	ACCEDE07407	0	0
7408	ACCEDE07408	1	1
7409	ACCEDE07409	1	-1
7410	ACCEDE07410	0	-1
7411	ACCEDE07411	0	-1
7412	ACCEDE07412	1	1
7413	ACCEDE07413	-1	1
7414	ACCEDE07414	1	1
7415	ACCEDE07415	0	-1
7416	ACCEDE07416	0	1
7417	ACCEDE07417	1	-1
7418	ACCEDE07418	1	1
7419	ACCEDE07419	1	-1
7420	ACCEDE07420	1	-1
7421	ACCEDE07421	0	-1
7422	ACCEDE07422	1	-1
7423	ACCEDE07423	1	-1
7424	ACCEDE07424	1	-1
7425	ACCEDE07425	1	-1
7426	ACCEDE07426	0	0
7427	ACCEDE07427	-1	-1
7428	ACCEDE07428	1	1
7429	ACCEDE07429	0	-1
7430	ACCEDE07430	-1	-1
7431	ACCEDE07431	-1	-1
7432	ACCEDE07432	1	-1
7433	ACCEDE07433	1	-1
7434	ACCEDE07434	-1	-1
7435	ACCEDE07435	1	-1
7436	ACCEDE07436	-1	1
7437	ACCEDE07437	1	-1
7438	ACCEDE07438	1	-1
7439	ACCEDE07439	1	1
7440	ACCEDE07440	0	-1
7441	ACCEDE07441	0	-1
7442	ACCEDE07442	1	1
7443	ACCEDE07443	1	-1
7444	ACCEDE07444	1	-1
7445	ACCEDE07445	1	0
7446	ACCEDE07446	0	-1
7447	ACCEDE07447	1	-1
7448	ACCEDE07448	0	-1
7449	ACCEDE07449	1	-1
7450	ACCEDE07450	0	-1
7451	ACCEDE07451	0	-1
7452	ACCEDE07452	1	-1
7453	ACCEDE07453	1	-1
7454	ACCEDE07454	0	-1
7455	ACCEDE07455	1	1
7456	ACCEDE07456	-1	1
7457	ACCEDE07457	0	-1
7458	ACCEDE07458	0	-1
7459	ACCEDE07459	-1	-1
7460	ACCEDE07460	-1	-1
7461	ACCEDE07461	-1	-1
7462	ACCEDE07462	0	-1
7463	ACCEDE07463	-1	1
7464	ACCEDE07464	0	-1
7465	ACCEDE07465	-1	-1
7466	ACCEDE07466	0	-1
7467	ACCEDE07467	1	-1
7468	ACCEDE07468	1	-1
7469	ACCEDE07469	1	-1
7470	ACCEDE07470	0	-1
7471	ACCEDE07471	-1	0
7472	ACCEDE07472	0	-1
7473	ACCEDE07473	-1	1
7474	ACCEDE07474	-1	0
7475	ACCEDE07475	1	0
7476	ACCEDE07476	0	-1
7477	ACCEDE07477	-1	0
7478	ACCEDE07478	1	-1
7479	ACCEDE07479	1	-1
7480	ACCEDE07480	0	-1
7481	ACCEDE07481	0	-1
7482	ACCEDE07482	0	-1
7483	ACCEDE07483	0	-1
7484	ACCEDE07484	1	-1
7485	ACCEDE07485	1	-1
7486	ACCEDE07486	1	0
7487	ACCEDE07487	1	-1
7488	ACCEDE07488	0	1
7489	ACCEDE07489	1	-1
7490	ACCEDE07490	0	-1
7491	ACCEDE07491	0	-1
7492	ACCEDE07492	-1	0
7493	ACCEDE07493	-1	-1
7494	ACCEDE07494	1	-1
7495	ACCEDE07495	-1	0
7496	ACCEDE07496	-1	-1
7497	ACCEDE07497	1	-1
7498	ACCEDE07498	1	-1
7499	ACCEDE07499	0	-1
7500	ACCEDE07500	1	-1
7501	ACCEDE07501	1	1
7502	ACCEDE07502	0	1
7503	ACCEDE07503	1	1
7504	ACCEDE07504	-1	1
7505	ACCEDE07505	-1	1
7506	ACCEDE07506	-1	-1
7507	ACCEDE07507	0	-1
7508	ACCEDE07508	0	-1
7509	ACCEDE07509	-1	-1
7510	ACCEDE07510	0	-1
7511	ACCEDE07511	1	-1
7512	ACCEDE07512	-1	-1
7513	ACCEDE07513	0	-1
7514	ACCEDE07514	0	-1
7515	ACCEDE07515	1	-1
7516	ACCEDE07516	1	0
7517	ACCEDE07517	1	0
7518	ACCEDE07518	-1	-1
7519	ACCEDE07519	0	-1
7520	ACCEDE07520	-1	-1
7521	ACCEDE07521	1	1
7522	ACCEDE07522	1	-1
7523	ACCEDE07523	1	-1
7524	ACCEDE07524	0	-1
7525	ACCEDE07525	0	-1
7526	ACCEDE07526	1	-1
7527	ACCEDE07527	-1	-1
7528	ACCEDE07528	0	1
7529	ACCEDE07529	1	-1
7530	ACCEDE07530	-1	-1
7531	ACCEDE07531	0	-1
7532	ACCEDE07532	0	-1
7533	ACCEDE07533	1	-1
7534	ACCEDE07534	-1	0
7535	ACCEDE07535	-1	1
7536	ACCEDE07536	-1	-1
7537	ACCEDE07537	0	-1
7538	ACCEDE07538	-1	-1
7539	ACCEDE07539	-1	-1
7540	ACCEDE07540	0	0
7541	ACCEDE07541	1	-1
7542	ACCEDE07542	0	0
7543	ACCEDE07543	0	0
7544	ACCEDE07544	-1	-1
7545	ACCEDE07545	0	-1
7546	ACCEDE07546	0	-1
7547	ACCEDE07547	0	0
7548	ACCEDE07548	1	-1
7549	ACCEDE07549	0	1
7550	ACCEDE07550	-1	-1
7551	ACCEDE07551	-1	-1
7552	ACCEDE07552	0	1
7553	ACCEDE07553	-1	-1
7554	ACCEDE07554	1	-1
7555	ACCEDE07555	1	-1
7556	ACCEDE07556	-1	-1
7557	ACCEDE07557	0	-1
7558	ACCEDE07558	1	-1
7559	ACCEDE07559	-1	-1
7560	ACCEDE07560	1	-1
7561	ACCEDE07561	-1	1
7562	ACCEDE07562	1	-1
7563	ACCEDE07563	-1	1
7564	ACCEDE07564	0	1
7565	ACCEDE07565	1	-1
7566	ACCEDE07566	-1	-1
7567	ACCEDE07567	1	-1
7568	ACCEDE07568	-1	-1
7569	ACCEDE07569	-1	0
7570	ACCEDE07570	1	-1
7571	ACCEDE07571	1	1
7572	ACCEDE07572	0	-1
7573	ACCEDE07573	1	-1
7574	ACCEDE07574	1	-1
7575	ACCEDE07575	1	-1
7576	ACCEDE07576	1	-1
7577	ACCEDE07577	1	-1
7578	ACCEDE07578	1	-1
7579	ACCEDE07579	1	-1
7580	ACCEDE07580	0	-1
7581	ACCEDE07581	-1	1
7582	ACCEDE07582	1	-1
7583	ACCEDE07583	1	1
7584	ACCEDE07584	-1	-1
7585	ACCEDE07585	-1	-1
7586	ACCEDE07586	1	-1
7587	ACCEDE07587	1	0
7588	ACCEDE07588	1	-1
7589	ACCEDE07589	1	-1
7590	ACCEDE07590	1	1
7591	ACCEDE07591	0	1
7592	ACCEDE07592	0	1
7593	ACCEDE07593	0	-1
7594	ACCEDE07594	0	-1
7595	ACCEDE07595	0	1
7596	ACCEDE07596	-1	1
7597	ACCEDE07597	-1	-1
7598	ACCEDE07598	0	-1
7599	ACCEDE07599	1	-1
7600	ACCEDE07600	0	-1
7601	ACCEDE07601	1	-1
7602	ACCEDE07602	1	-1
7603	ACCEDE07603	0	-1
7604	ACCEDE07604	1	-1
7605	ACCEDE07605	0	-1
7606	ACCEDE07606	1	-1
7607	ACCEDE07607	0	-1
7608	ACCEDE07608	1	-1
7609	ACCEDE07609	0	-1
7610	ACCEDE07610	0	-1
7611	ACCEDE07611	0	-1
7612	ACCEDE07612	0	-1
7613	ACCEDE07613	0	1
7614	ACCEDE07614	0	-1
7615	ACCEDE07615	0	-1
7616	ACCEDE07616	-1	0
7617	ACCEDE07617	0	1
7618	ACCEDE07618	-1	1
7619	ACCEDE07619	0	1
7620	ACCEDE07620	1	-1
7621	ACCEDE07621	-1	-1
7622	ACCEDE07622	0	-1
7623	ACCEDE07623	0	-1
7624	ACCEDE07624	-1	0
7625	ACCEDE07625	-1	1
7626	ACCEDE07626	0	1
7627	ACCEDE07627	0	-1
7628	ACCEDE07628	0	-1
7629	ACCEDE07629	-1	-1
7630	ACCEDE07630	-1	0
7631	ACCEDE07631	-1	-1
7632	ACCEDE07632	0	1
7633	ACCEDE07633	-1	1
7634	ACCEDE07634	-1	1
7635	ACCEDE07635	-1	-1
7636	ACCEDE07636	0	-1
7637	ACCEDE07637	1	-1
7638	ACCEDE07638	-1	1
7639	ACCEDE07639	1	-1
7640	ACCEDE07640	0	1
7641	ACCEDE07641	-1	0
7642	ACCEDE07642	-1	0
7643	ACCEDE07643	1	1
7644	ACCEDE07644	0	-1
7645	ACCEDE07645	0	-1
7646	ACCEDE07646	1	0
7647	ACCEDE07647	-1	-1
7648	ACCEDE07648	-1	1
7649	ACCEDE07649	1	-1
7650	ACCEDE07650	-1	1
7651	ACCEDE07651	0	1
7652	ACCEDE07652	0	0
7653	ACCEDE07653	-1	0
7654	ACCEDE07654	1	-1
7655	ACCEDE07655	1	-1
7656	ACCEDE07656	-1	1
7657	ACCEDE07657	-1	-1
7658	ACCEDE07658	0	-1
7659	ACCEDE07659	1	-1
7660	ACCEDE07660	1	-1
7661	ACCEDE07661	-1	1
7662	ACCEDE07662	0	-1
7663	ACCEDE07663	0	-1
7664	ACCEDE07664	0	-1
7665	ACCEDE07665	-1	-1
7666	ACCEDE07666	-1	-1
7667	ACCEDE07667	-1	-1
7668	ACCEDE07668	1	-1
7669	ACCEDE07669	-1	1
7670	ACCEDE07670	-1	1
7671	ACCEDE07671	-1	1
7672	ACCEDE07672	-1	0
7673	ACCEDE07673	-1	1
7674	ACCEDE07674	-1	1
7675	ACCEDE07675	0	-1
7676	ACCEDE07676	-1	0
7677	ACCEDE07677	1	0
7678	ACCEDE07678	0	-1
7679	ACCEDE07679	0	-1
7680	ACCEDE07680	1	1
7681	ACCEDE07681	1	-1
7682	ACCEDE07682	1	-1
7683	ACCEDE07683	0	0
7684	ACCEDE07684	1	0
7685	ACCEDE07685	-1	-1
7686	ACCEDE07686	0	-1
7687	ACCEDE07687	-1	-1
7688	ACCEDE07688	-1	1
7689	ACCEDE07689	-1	-1
7690	ACCEDE07690	0	-1
7691	ACCEDE07691	0	-1
7692	ACCEDE07692	0	-1
7693	ACCEDE07693	0	1
7694	ACCEDE07694	0	-1
7695	ACCEDE07695	0	-1
7696	ACCEDE07696	0	1
7697	ACCEDE07697	-1	1
7698	ACCEDE07698	1	-1
7699	ACCEDE07699	1	-1
7700	ACCEDE07700	1	-1
7701	ACCEDE07701	0	-1
7702	ACCEDE07702	0	-1
7703	ACCEDE07703	0	-1
7704	ACCEDE07704	-1	1
7705	ACCEDE07705	-1	1
7706	ACCEDE07706	0	-1
7707	ACCEDE07707	0	-1
7708	ACCEDE07708	-1	1
7709	ACCEDE07709	-1	-1
7710	ACCEDE07710	0	-1
7711	ACCEDE07711	1	-1
7712	ACCEDE07712	-1	-1
7713	ACCEDE07713	0	-1
7714	ACCEDE07714	-1	-1
7715	ACCEDE07715	0	1
7716	ACCEDE07716	-1	1
7717	ACCEDE07717	1	-1
7718	ACCEDE07718	-1	0
7719	ACCEDE07719	-1	-1
7720	ACCEDE07720	-1	-1
7721	ACCEDE07721	-1	-1
7722	ACCEDE07722	-1	1
7723	ACCEDE07723	-1	-1
7724	ACCEDE07724	0	-1
7725	ACCEDE07725	-1	1
7726	ACCEDE07726	0	-1
7727	ACCEDE07727	0	-1
7728	ACCEDE07728	-1	1
7729	ACCEDE07729	-1	1
7730	ACCEDE07730	-1	1
7731	ACCEDE07731	-1	1
7732	ACCEDE07732	0	-1
7733	ACCEDE07733	-1	1
7734	ACCEDE07734	-1	1
7735	ACCEDE07735	-1	-1
7736	ACCEDE07736	-1	0
7737	ACCEDE07737	-1	-1
7738	ACCEDE07738	-1	1
7739	ACCEDE07739	-1	0
7740	ACCEDE07740	-1	1
7741	ACCEDE07741	-1	1
7742	ACCEDE07742	-1	1
7743	ACCEDE07743	-1	1
7744	ACCEDE07744	-1	1
7745	ACCEDE07745	-1	-1
7746	ACCEDE07746	-1	1
7747	ACCEDE07747	-1	-1
7748	ACCEDE07748	-1	1
7749	ACCEDE07749	-1	1
7750	ACCEDE07750	-1	-1
7751	ACCEDE07751	-1	1
7752	ACCEDE07752	-1	1
7753	ACCEDE07753	-1	1
7754	ACCEDE07754	-1	1
7755	ACCEDE07755	-1	1
7756	ACCEDE07756	-1	1
7757	ACCEDE07757	-1	1
7758	ACCEDE07758	-1	1
7759	ACCEDE07759	-1	1
7760	ACCEDE07760	-1	-1
7761	ACCEDE07761	-1	1
7762	ACCEDE07762	-1	-1
7763	ACCEDE07763	-1	1
7764	ACCEDE07764	-1	-1
7765	ACCEDE07765	1	1
7766	ACCEDE07766	0	1
7767	ACCEDE07767	0	1
7768	ACCEDE07768	-1	0
7769	ACCEDE07769	-1	1
7770	ACCEDE07770	-1	1
7771	ACCEDE07771	-1	1
7772	ACCEDE07772	-1	-1
7773	ACCEDE07773	-1	1
7774	ACCEDE07774	0	0
7775	ACCEDE07775	-1	1
7776	ACCEDE07776	-1	1
7777	ACCEDE07777	-1	-1
7778	ACCEDE07778	-1	-1
7779	ACCEDE07779	-1	1
7780	ACCEDE07780	-1	1
7781	ACCEDE07781	-1	1
7782	ACCEDE07782	-1	-1
7783	ACCEDE07783	0	-1
7784	ACCEDE07784	0	1
7785	ACCEDE07785	0	0
7786	ACCEDE07786	0	-1
7787	ACCEDE07787	1	0
7788	ACCEDE07788	1	1
7789	ACCEDE07789	1	0
7790	ACCEDE07790	0	-1
7791	ACCEDE07791	-1	-1
7792	ACCEDE07792	-1	0
7793	ACCEDE07793	0	-1
7794	ACCEDE07794	0	-1
7795	ACCEDE07795	0	1
7796	ACCEDE07796	-1	1
7797	ACCEDE07797	-1	-1
7798	ACCEDE07798	-1	1
7799	ACCEDE07799	-1	-1
7800	ACCEDE07800	-1	1
7801	ACCEDE07801	-1	1
7802	ACCEDE07802	1	1
7803	ACCEDE07803	-1	1
7804	ACCEDE07804	0	0
7805	ACCEDE07805	0	-1
7806	ACCEDE07806	-1	-1
7807	ACCEDE07807	1	-1
7808	ACCEDE07808	0	-1
7809	ACCEDE07809	0	-1
7810	ACCEDE07810	-1	-1
7811	ACCEDE07811	-1	1
7812	ACCEDE07812	-1	-1
7813	ACCEDE07813	-1	1
7814	ACCEDE07814	-1	-1
7815	ACCEDE07815	-1	1
7816	ACCEDE07816	-1	-1
7817	ACCEDE07817	-1	0
7818	ACCEDE07818	-1	1
7819	ACCEDE07819	0	-1
7820	ACCEDE07820	-1	-1
7821	ACCEDE07821	-1	0
7822	ACCEDE07822	-1	-1
7823	ACCEDE07823	0	1
7824	ACCEDE07824	0	0
7825	ACCEDE07825	-1	-1
7826	ACCEDE07826	-1	0
7827	ACCEDE07827	0	-1
7828	ACCEDE07828	-1	0
7829	ACCEDE07829	-1	1
7830	ACCEDE07830	-1	-1
7831	ACCEDE07831	-1	-1
7832	ACCEDE07832	-1	-1
7833	ACCEDE07833	0	0
7834	ACCEDE07834	-1	0
7835	ACCEDE07835	-1	1
7836	ACCEDE07836	0	0
7837	ACCEDE07837	-1	1
7838	ACCEDE07838	0	1
7839	ACCEDE07839	0	-1
7840	ACCEDE07840	-1	-1
7841	ACCEDE07841	-1	0
7842	ACCEDE07842	-1	-1
7843	ACCEDE07843	-1	-1
7844	ACCEDE07844	-1	-1
7845	ACCEDE07845	-1	1
7846	ACCEDE07846	-1	1
7847	ACCEDE07847	-1	1
7848	ACCEDE07848	-1	-1
7849	ACCEDE07849	-1	-1
7850	ACCEDE07850	-1	0
7851	ACCEDE07851	-1	1
7852	ACCEDE07852	-1	1
7853	ACCEDE07853	-1	1
7854	ACCEDE07854	-1	1
7855	ACCEDE07855	-1	1
7856	ACCEDE07856	-1	-1
7857	ACCEDE07857	0	-1
7858	ACCEDE07858	-1	1
7859	ACCEDE07859	0	1
7860	ACCEDE07860	-1	-1
7861	ACCEDE07861	-1	0
7862	ACCEDE07862	-1	-1
7863	ACCEDE07863	-1	-1
7864	ACCEDE07864	-1	-1
7865	ACCEDE07865	-1	-1
7866	ACCEDE07866	0	-1
7867	ACCEDE07867	-1	-1
7868	ACCEDE07868	0	-1
7869	ACCEDE07869	-1	-1
7870	ACCEDE07870	-1	0
7871	ACCEDE07871	-1	0
7872	ACCEDE07872	-1	1
7873	ACCEDE07873	-1	0
7874	ACCEDE07874	-1	1
7875	ACCEDE07875	-1	1
7876	ACCEDE07876	-1	-1
7877	ACCEDE07877	-1	1
7878	ACCEDE07878	-1	1
7879	ACCEDE07879	-1	-1
7880	ACCEDE07880	-1	-1
7881	ACCEDE07881	-1	-1
7882	ACCEDE07882	-1	1
7883	ACCEDE07883	-1	1
7884	ACCEDE07884	-1	1
7885	ACCEDE07885	-1	0
7886	ACCEDE07886	0	-1
7887	ACCEDE07887	0	1
7888	ACCEDE07888	-1	0
7889	ACCEDE07889	-1	1
7890	ACCEDE07890	-1	1
7891	ACCEDE07891	-1	1
7892	ACCEDE07892	0	1
7893	ACCEDE07893	0	1
7894	ACCEDE07894	-1	1
7895	ACCEDE07895	-1	-1
7896	ACCEDE07896	0	-1
7897	ACCEDE07897	1	-1
7898	ACCEDE07898	0	1
7899	ACCEDE07899	-1	1
7900	ACCEDE07900	1	-1
7901	ACCEDE07901	1	1
7902	ACCEDE07902	1	-1
7903	ACCEDE07903	1	1
7904	ACCEDE07904	1	-1
7905	ACCEDE07905	-1	1
7906	ACCEDE07906	1	1
7907	ACCEDE07907	-1	-1
7908	ACCEDE07908	1	-1
7909	ACCEDE07909	0	1
7910	ACCEDE07910	-1	1
7911	ACCEDE07911	1	-1
7912	ACCEDE07912	0	0
7913	ACCEDE07913	0	-1
7914	ACCEDE07914	1	-1
7915	ACCEDE07915	1	-1
7916	ACCEDE07916	1	-1
7917	ACCEDE07917	-1	1
7918	ACCEDE07918	0	0
7919	ACCEDE07919	-1	0
7920	ACCEDE07920	-1	0
7921	ACCEDE07921	1	-1
7922	ACCEDE07922	1	0
7923	ACCEDE07923	1	-1
7924	ACCEDE07924	0	-1
7925	ACCEDE07925	1	-1
7926	ACCEDE07926	1	-1
7927	ACCEDE07927	0	-1
7928	ACCEDE07928	0	-1
7929	ACCEDE07929	0	-1
7930	ACCEDE07930	1	-1
7931	ACCEDE07931	0	-1
7932	ACCEDE07932	0	-1
7933	ACCEDE07933	0	1
7934	ACCEDE07934	1	-1
7935	ACCEDE07935	0	-1
7936	ACCEDE07936	1	-1
7937	ACCEDE07937	0	-1
7938	ACCEDE07938	0	-1
7939	ACCEDE07939	1	-1
7940	ACCEDE07940	-1	-1
7941	ACCEDE07941	-1	-1
7942	ACCEDE07942	0	-1
7943	ACCEDE07943	-1	-1
7944	ACCEDE07944	0	-1
7945	ACCEDE07945	-1	-1
7946	ACCEDE07946	1	-1
7947	ACCEDE07947	0	-1
7948	ACCEDE07948	-1	1
7949	ACCEDE07949	1	-1
7950	ACCEDE07950	-1	1
7951	ACCEDE07951	0	-1
7952	ACCEDE07952	1	-1
7953	ACCEDE07953	0	-1
7954	ACCEDE07954	0	-1
7955	ACCEDE07955	0	-1
7956	ACCEDE07956	-1	-1
7957	ACCEDE07957	0	1
7958	ACCEDE07958	-1	-1
7959	ACCEDE07959	0	0
7960	ACCEDE07960	-1	-1
7961	ACCEDE07961	-1	-1
7962	ACCEDE07962	0	-1
7963	ACCEDE07963	0	-1
7964	ACCEDE07964	1	-1
7965	ACCEDE07965	0	-1
7966	ACCEDE07966	-1	-1
7967	ACCEDE07967	0	0
7968	ACCEDE07968	0	-1
7969	ACCEDE07969	1	-1
7970	ACCEDE07970	-1	-1
7971	ACCEDE07971	0	-1
7972	ACCEDE07972	0	0
7973	ACCEDE07973	1	-1
7974	ACCEDE07974	-1	-1
7975	ACCEDE07975	-1	1
7976	ACCEDE07976	0	-1
7977	ACCEDE07977	-1	-1
7978	ACCEDE07978	-1	-1
7979	ACCEDE07979	-1	1
7980	ACCEDE07980	-1	-1
7981	ACCEDE07981	0	-1
7982	ACCEDE07982	0	-1
7983	ACCEDE07983	-1	-1
7984	ACCEDE07984	0	-1
7985	ACCEDE07985	1	-1
7986	ACCEDE07986	-1	-1
7987	ACCEDE07987	-1	-1
7988	ACCEDE07988	0	-1
7989	ACCEDE07989	0	-1
7990	ACCEDE07990	-1	-1
7991	ACCEDE07991	0	-1
7992	ACCEDE07992	-1	1
7993	ACCEDE07993	0	-1
7994	ACCEDE07994	1	-1
7995	ACCEDE07995	0	-1
7996	ACCEDE07996	0	-1
7997	ACCEDE07997	-1	1
7998	ACCEDE07998	-1	-1
7999	ACCEDE07999	-1	-1
8000	ACCEDE08000	-1	-1
8001	ACCEDE08001	-1	-1
8002	ACCEDE08002	1	-1
8003	ACCEDE08003	0	-1
8004	ACCEDE08004	1	-1
8005	ACCEDE08005	1	-1
8006	ACCEDE08006	0	-1
8007	ACCEDE08007	0	0
8008	ACCEDE08008	1	-1
8009	ACCEDE08009	-1	-1
8010	ACCEDE08010	0	1
8011	ACCEDE08011	1	-1
8012	ACCEDE08012	1	0
8013	ACCEDE08013	-1	-1
8014	ACCEDE08014	1	1
8015	ACCEDE08015	0	1
8016	ACCEDE08016	0	1
8017	ACCEDE08017	-1	-1
8018	ACCEDE08018	-1	-1
8019	ACCEDE08019	0	1
8020	ACCEDE08020	0	-1
8021	ACCEDE08021	1	1
8022	ACCEDE08022	1	-1
8023	ACCEDE08023	1	-1
8024	ACCEDE08024	1	-1
8025	ACCEDE08025	-1	-1
8026	ACCEDE08026	-1	1
8027	ACCEDE08027	1	-1
8028	ACCEDE08028	1	1
8029	ACCEDE08029	1	1
8030	ACCEDE08030	0	1
8031	ACCEDE08031	0	1
8032	ACCEDE08032	-1	1
8033	ACCEDE08033	0	0
8034	ACCEDE08034	0	1
8035	ACCEDE08035	-1	0
8036	ACCEDE08036	0	1
8037	ACCEDE08037	0	-1
8038	ACCEDE08038	-1	1
8039	ACCEDE08039	0	0
8040	ACCEDE08040	1	0
8041	ACCEDE08041	1	-1
8042	ACCEDE08042	1	-1
8043	ACCEDE08043	1	-1
8044	ACCEDE08044	0	-1
8045	ACCEDE08045	0	1
8046	ACCEDE08046	1	-1
8047	ACCEDE08047	-1	-1
8048	ACCEDE08048	0	1
8049	ACCEDE08049	-1	0
8050	ACCEDE08050	1	0
8051	ACCEDE08051	1	1
8052	ACCEDE08052	0	-1
8053	ACCEDE08053	0	-1
8054	ACCEDE08054	-1	1
8055	ACCEDE08055	-1	0
8056	ACCEDE08056	-1	1
8057	ACCEDE08057	1	-1
8058	ACCEDE08058	0	1
8059	ACCEDE08059	0	1
8060	ACCEDE08060	-1	-1
8061	ACCEDE08061	0	0
8062	ACCEDE08062	1	-1
8063	ACCEDE08063	0	-1
8064	ACCEDE08064	0	0
8065	ACCEDE08065	0	1
8066	ACCEDE08066	0	1
8067	ACCEDE08067	1	-1
8068	ACCEDE08068	0	0
8069	ACCEDE08069	0	-1
8070	ACCEDE08070	1	-1
8071	ACCEDE08071	0	-1
8072	ACCEDE08072	1	1
8073	ACCEDE08073	0	0
8074	ACCEDE08074	0	0
8075	ACCEDE08075	-1	-1
8076	ACCEDE08076	0	-1
8077	ACCEDE08077	0	-1
8078	ACCEDE08078	0	1
8079	ACCEDE08079	0	-1
8080	ACCEDE08080	1	-1
8081	ACCEDE08081	-1	-1
8082	ACCEDE08082	-1	1
8083	ACCEDE08083	0	0
8084	ACCEDE08084	-1	-1
8085	ACCEDE08085	0	0
8086	ACCEDE08086	0	1
8087	ACCEDE08087	0	-1
8088	ACCEDE08088	-1	-1
8089	ACCEDE08089	-1	1
8090	ACCEDE08090	-1	1
8091	ACCEDE08091	1	0
8092	ACCEDE08092	0	-1
8093	ACCEDE08093	-1	1
8094	ACCEDE08094	-1	0
8095	ACCEDE08095	-1	1
8096	ACCEDE08096	-1	-1
8097	ACCEDE08097	-1	-1
8098	ACCEDE08098	-1	-1
